release_date,movie,production_budget,worldwide_gross,title,studio,foreign_gross,year,_merge,domestic_gross,Movie_title
2001-05-11,A Knightâs Tale,41000000.0,100622586.0,,,44538620.0,2001,left_only,56083966.0,A Knightâs Tale
2003-08-22,The Medallion,41000000.0,22108977.0,,,0.0,2003,left_only,22108977.0,The Medallion
2011-10-14,The Big Year,41000000.0,7684524.0,The Big Year,Fox,244000.0,2011.0,both,7204138.0,The Big Year
1999-08-06,The Sixth Sense,40000000.0,672806292.0,,,379300000.0,1999,left_only,293506292.0,The Sixth Sense
2005-07-15,Wedding Crashers,40000000.0,283218368.0,,,74000000.0,2005,left_only,209218368.0,Wedding Crashers
2010-06-11,The Karate Kid,40000000.0,351774938.0,The Karate Kid,Sony,182500000.0,2010.0,both,176591618.0,The Karate Kid
1984-06-22,The Karate Kid,8000000.0,90815558.0,The Karate Kid,Sony,182500000.0,2010.0,both,90815558.0,The Karate Kid
2015-02-13,Fifty Shades of Grey,40000000.0,570998101.0,Fifty Shades of Grey,Uni.,404800000.0,2015.0,both,166167230.0,Fifty Shades of Grey
2009-06-19,The Proposal,40000000.0,314709717.0,,,150751686.0,2009,left_only,163958031.0,The Proposal
2013-12-13,American Hustle,40000000.0,257878294.0,American Hustle,Sony,101100000.0,2013.0,both,150117807.0,American Hustle
2019-05-17,John Wick: Chapter 3 â Parabellum,40000000.0,256498033.0,,,114753713.0,2019,left_only,141744320.0,John Wick: Chapter 3 â Parabellum
2003-12-25,Cheaper by the Dozen,40000000.0,190212113.0,,,51597569.0,2003,left_only,138614544.0,Cheaper by the Dozen
2014-07-25,Lucy,40000000.0,457507776.0,Lucy,Uni.,336700000.0,2014.0,both,126573960.0,Lucy
2013-12-25,Lone Survivor,40000000.0,149804632.0,Lone Survivor,Uni.,29700000.0,2013.0,both,125095601.0,Lone Survivor
1989-11-22,Back to the Future Part II,40000000.0,332000000.0,,,213549998.0,1989,left_only,118450002.0,Back to the Future Part II
1999-09-24,Double Jeopardy,40000000.0,177835231.0,,,61100000.0,1999,left_only,116735231.0,Double Jeopardy
2003-07-25,Spy Kids 3-D: Game Over,40000000.0,167851995.0,,,56091364.0,2003,left_only,111760631.0,Spy Kids 3-D: Game Over
1996-07-24,A Time to Kill,40000000.0,152266007.0,,,43500000.0,1996,left_only,108766007.0,A Time to Kill
1992-07-01,A League of Their Own,40000000.0,132440066.0,,,24906141.0,1992,left_only,107533925.0,A League of Their Own
2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000.0,311262102.0,,,208792094.0,2016,left_only,102470008.0,The Conjuring 2: The Enfield Poltergeist
2010-10-01,The Social Network,40000000.0,224922135.0,The Social Network,Sony,128000000.0,2010.0,both,96962694.0,The Social Network
2009-08-07,Julie & Julia,40000000.0,126646119.0,,,32520693.0,2009,left_only,94125426.0,Julie & Julia
2009-02-06,He's Just Not That Into You,40000000.0,181053657.0,,,87100004.0,2009,left_only,93953653.0,He's Just Not That Into You
2017-02-10,John Wick: Chapter Two,40000000.0,171350009.0,John Wick: Chapter Two,LG/S,79500000.0,2017.0,both,92029184.0,John Wick: Chapter Two
2016-01-15,Ride Along 2,40000000.0,124827316.0,Ride Along 2,Uni.,33400000.0,2016.0,both,90862685.0,Ride Along 2
2006-04-14,Scary Movie 4,40000000.0,178710620.0,,,88000000.0,2006,left_only,90710620.0,Scary Movie 4
2015-03-27,Get Hard,40000000.0,106511453.0,Get Hard,WB,21400000.0,2015.0,both,90411453.0,Get Hard
2000-02-04,Scream 3,40000000.0,161838076.0,,,72700000.0,2000,left_only,89138076.0,Scream 3
1990-05-24,Back to the Future Part III,40000000.0,244088654.0,,,156033371.0,1990,left_only,88055283.0,Back to the Future Part III
2016-10-14,The Accountant,40000000.0,152962083.0,The Accountant,WB,68900000.0,2016.0,both,86260045.0,The Accountant
2014-11-14,Dumb and Dumber To,40000000.0,156553592.0,Dumb and Dumber To,Uni.,83600000.0,2014.0,both,86208010.0,Dumb and Dumber To
2014-04-25,The Other Woman,40000000.0,195111193.0,The Other Woman,IFC,427000.0,2011.0,both,83911193.0,The Other Woman
1992-11-13,Bram Stoker's Dracula,40000000.0,215862692.0,,,133339902.0,1992,left_only,82522790.0,Bram Stoker's Dracula
2006-02-17,Eight Below,40000000.0,120455994.0,,,38843429.0,2006,left_only,81612565.0,Eight Below
1999-12-24,The Talented Mr. Ripley,40000000.0,128792135.0,,,47500000.0,1999,left_only,81292135.0,The Talented Mr. Ripley
2015-09-25,The Intern,40000000.0,197115710.0,The Intern,WB,118800000.0,2015.0,both,75764672.0,The Intern
1992-09-25,The Last of the Mohicans,40000000.0,75505856.0,,,0.0,1992,left_only,75505856.0,The Last of the Mohicans
2004-10-29,Ray,40000000.0,124823094.0,,,49517099.0,2004,left_only,75305995.0,Ray
2005-04-01,Sin City,40000000.0,158527918.0,,,84424098.0,2005,left_only,74103820.0,Sin City
2015-10-16,Bridge of Spies,40000000.0,162498338.0,Bridge of Spies,BV,93200000.0,2015.0,both,72313754.0,Bridge of Spies
2008-02-22,Vantage Point,40000000.0,150886329.0,,,78620023.0,2008,left_only,72266306.0,Vantage Point
2009-03-20,"I Love You, Man",40000000.0,92302502.0,,,20289492.0,2009,left_only,72013010.0,"I Love You, Man"
2001-11-09,Shallow Hal,40000000.0,70836296.0,,,0.0,2001,left_only,70836296.0,Shallow Hal
1991-12-20,JFK,40000000.0,205400000.0,,,134994502.0,1991,left_only,70405498.0,JFK
2006-01-27,Big Momma's House 2,40000000.0,137047376.0,,,66881404.0,2006,left_only,70165972.0,Big Momma's House 2
2018-09-21,The House with a Clock in its Walls,40000000.0,126331750.0,,,57782055.0,2018,left_only,68549695.0,The House with a Clock in its Walls
2016-11-04,Hacksaw Ridge,40000000.0,168904682.0,Hacksaw Ridge,LGF,108100000.0,2016.0,both,67209615.0,Hacksaw Ridge
2001-03-02,The Mexican,40000000.0,145238250.0,,,78429635.0,2001,left_only,66808615.0,The Mexican
2009-08-28,The Final Destination,40000000.0,187384627.0,,,120906927.0,2009,left_only,66477700.0,The Final Destination
2009-04-17,17 Again,40000000.0,139474906.0,,,75307837.0,2009,left_only,64167069.0,17 Again
2011-02-18,Unknown,40000000.0,136123083.0,Unknown,WB,67099999.0,2011.0,both,63686397.0,Unknown
2006-11-03,Unknown,3700000.0,3355048.0,Unknown,WB,67099999.0,2011.0,both,26403.0,Unknown
2010-06-04,Get Him to the Greek,40000000.0,91455875.0,Get Him to the Greek,Uni.,30300000.0,2010.0,both,61153526.0,Get Him to the Greek
2003-11-21,Gothika,40000000.0,141484812.0,,,81896744.0,2003,left_only,59588068.0,Gothika
2001-11-30,Behind Enemy Lines,40000000.0,58855732.0,,,0.0,2001,left_only,58855732.0,Behind Enemy Lines
2011-03-18,The Lincoln Lawyer,40000000.0,87145086.0,The Lincoln Lawyer,LGF,17000000.0,2011.0,both,58009200.0,The Lincoln Lawyer
2004-10-15,Shall We Dance?,40000000.0,118097882.0,,,60210000.0,2004,left_only,57887882.0,Shall We Dance?
2006-08-25,Invincible,40000000.0,58501127.0,,,694175.0,2006,left_only,57806952.0,Invincible
2013-02-15,Escape From Planet Earth,40000000.0,74156610.0,Escape From Planet Earth,Wein.,17600000.0,2013.0,both,57012977.0,Escape From Planet Earth
1998-07-10,Small Soldiers,40000000.0,71743823.0,,,16600000.0,1998,left_only,55143823.0,Small Soldiers
1997-07-31,Spawn,40000000.0,87949859.0,,,32969867.0,1997,left_only,54979992.0,Spawn
2014-11-26,Horrible Bosses 2,40000000.0,105945357.0,Horrible Bosses 2,WB,53200000.0,2014.0,both,54445357.0,Horrible Bosses 2
2002-01-25,The Count of Monte Cristo,40000000.0,75389090.0,,,21160986.0,2002,left_only,54228104.0,The Count of Monte Cristo
2006-10-20,The Prestige,40000000.0,104407366.0,,,51317475.0,2006,left_only,53089891.0,The Prestige
2006-06-16,The Lake House,40000000.0,114830111.0,,,62500000.0,2006,left_only,52330111.0,The Lake House
2010-07-09,Predators,40000000.0,127234389.0,Predators,Fox,75200000.0,2010.0,both,52000688.0,Predators
2012-08-15,The Odd Life of Timothy Green,40000000.0,55249159.0,The Odd Life of Timothy Green,BV,4200000.0,2012.0,both,51853450.0,The Odd Life of Timothy Green
1987-07-31,The Living Daylights,40000000.0,191200000.0,,,140015000.0,1987,left_only,51185000.0,The Living Daylights
2006-12-08,Apocalypto,40000000.0,121032272.0,,,70165637.0,2006,left_only,50866635.0,Apocalypto
2007-02-14,Music and Lyrics,40000000.0,146196885.0,,,95624296.0,2007,left_only,50572589.0,Music and Lyrics
1986-06-18,Legal Eagles,40000000.0,49851591.0,,,0.0,1986,left_only,49851591.0,Legal Eagles
2004-03-12,Secret Window,40000000.0,92111551.0,,,44153520.0,2004,left_only,47958031.0,Secret Window
2005-08-12,The Skeleton Key,40000000.0,92256918.0,,,44349203.0,2005,left_only,47907715.0,The Skeleton Key
2014-06-20,Jersey Boys,40000000.0,65282732.0,Jersey Boys,WB,20600000.0,2014.0,both,47047013.0,Jersey Boys
2008-05-02,Made of Honor,40000000.0,106548738.0,,,60536004.0,2008,left_only,46012734.0,Made of Honor
1997-11-21,The Rainmaker,40000000.0,45916769.0,,,0.0,1997,left_only,45916769.0,The Rainmaker
1992-02-07,Medicine Man,40000000.0,44948240.0,,,0.0,1992,left_only,44948240.0,Medicine Man
1997-12-12,Amistad,40000000.0,58250151.0,,,14037559.0,1997,left_only,44212592.0,Amistad
2014-05-30,A Million Ways to Die in The West,40000000.0,86778557.0,,,44057592.0,2014,left_only,42720965.0,A Million Ways to Die in The West
2011-08-12,Final Destination 5,40000000.0,155011165.0,Final Destination 5,WB (NL),115300000.0,2011.0,both,42587643.0,Final Destination 5
2018-11-16,Widows,40000000.0,73866088.0,Widows,Fox,33600000.0,2018.0,both,42402632.0,Widows
2005-04-08,Fever Pitch,40000000.0,50071069.0,,,8000000.0,2005,left_only,42071069.0,Fever Pitch
2007-12-25,Aliens vs. Predator - Requiem,40000000.0,128884494.0,,,87087428.0,2007,left_only,41797066.0,Aliens vs. Predator - Requiem
2007-12-25,The Water Horse: Legend of the Deep,40000000.0,103429755.0,,,63016938.0,2007,left_only,40412817.0,The Water Horse: Legend of the Deep
2014-07-18,Sex Tape,40000000.0,126069509.0,Sex Tape,Sony,87500000.0,2014.0,both,38543473.0,Sex Tape
2011-04-15,Scream 4,40000000.0,95989590.0,Scream 4,W/Dim.,59000000.0,2011.0,both,38180928.0,Scream 4
1994-12-21,Ri¢hie Ri¢h,40000000.0,38087756.0,,,0.0,1994,left_only,38087756.0,Ri¢hie Ri¢h
2000-08-11,Autumn in New York,40000000.0,90717684.0,,,52964753.0,2000,left_only,37752931.0,Autumn in New York
2011-03-18,Paul,40000000.0,101162106.0,Paul,Uni.,60600000.0,2011.0,both,37412945.0,Paul
2012-12-19,The Guilt Trip,40000000.0,41294674.0,The Guilt Trip,Par.,4700000.0,2012.0,both,37134215.0,The Guilt Trip
2011-08-26,Colombiana,40000000.0,72295262.0,Colombiana,TriS,24300000.0,2011.0,both,36665854.0,Colombiana
1999-02-26,8MM,40000000.0,96398826.0,,,59955384.0,1999,left_only,36443442.0,8MM
2018-01-12,The Commuter,40000000.0,101985431.0,The Commuter,LGF,83600000.0,2018.0,both,36343858.0,The Commuter
2000-02-18,Hanging Up,40000000.0,51867723.0,,,15829814.0,2000,left_only,36037909.0,Hanging Up
1991-03-01,The Doors,40000000.0,34416893.0,,,0.0,1991,left_only,34416893.0,The Doors
1999-08-20,Mickey Blue Eyes,40000000.0,53864342.0,,,20000000.0,1999,left_only,33864342.0,Mickey Blue Eyes
2000-10-20,Pay it Forward,40000000.0,55696705.0,,,22187783.0,2000,left_only,33508922.0,Pay it Forward
2011-04-08,Arthur,40000000.0,47787943.0,,,14752546.0,2011,left_only,33035397.0,Arthur
2008-03-21,Drillbit Taylor,40000000.0,49686263.0,,,16824159.0,2008,left_only,32862104.0,Drillbit Taylor
2016-12-21,Patriots Day,40000000.0,52837989.0,Patriots Day,LGF,18700000.0,2016.0,both,31886361.0,Patriots Day
2011-12-25,Extremely Loud and Incredibly Close,40000000.0,55247881.0,,,23400000.0,2011,left_only,31847881.0,Extremely Loud and Incredibly Close
1994-07-01,The Shadow,40000000.0,31835600.0,,,0.0,1994,left_only,31835600.0,The Shadow
2008-11-26,Transporter 3,40000000.0,107235592.0,,,75520530.0,2008,left_only,31715062.0,Transporter 3
2010-11-10,Morning Glory,40000000.0,59795070.0,Morning Glory,Par.,29000000.0,2010.0,both,31011732.0,Morning Glory
2005-11-09,Get Rich or Die Tryin',40000000.0,46666955.0,,,15685105.0,2005,left_only,30981850.0,Get Rich or Die Tryin'
2019-05-03,Long Shot,40000000.0,43711031.0,,,13508171.0,2019,left_only,30202860.0,Long Shot
2000-08-25,The Art of War,40000000.0,30199105.0,,,0.0,2000,left_only,30199105.0,The Art of War
2013-12-25,Grudge Match,40000000.0,69807260.0,Grudge Match,WB,15100000.0,2013.0,both,29807260.0,Grudge Match
2000-08-11,Bless the Child,40000000.0,40435694.0,,,11061516.0,2000,left_only,29374178.0,Bless the Child
2005-11-23,Rent,40000000.0,31670620.0,,,2593073.0,2005,left_only,29077547.0,Rent
1999-04-02,The Out-of-Towners,40000000.0,28544120.0,,,0.0,1999,left_only,28544120.0,The Out-of-Towners
2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,57438389.0,The Nut Job 2: Nutty by Nature,ORF,36800000.0,2017.0,both,28370522.0,The Nut Job 2: Nutty by Nature
1996-08-23,The Island of Dr. Moreau,40000000.0,27682712.0,,,0.0,1996,left_only,27682712.0,The Island of Dr. Moreau
2001-09-07,The Musketeer,40000000.0,27053815.0,,,0.0,2001,left_only,27053815.0,The Musketeer
2017-01-27,Resident Evil: The Final Chapter,40000000.0,314101190.0,Resident Evil: The Final Chapter,SGem,285400000.0,2017.0,both,26844692.0,Resident Evil: The Final Chapter
2008-02-29,The Other Boleyn Girl,40000000.0,78269970.0,,,51455013.0,2008,left_only,26814957.0,The Other Boleyn Girl
2017-06-30,The House,40000000.0,31192425.0,The House,WB (NL),8600000.0,2017.0,both,25584504.0,The House
2001-02-16,Sweet November,40000000.0,65754228.0,,,40466125.0,2001,left_only,25288103.0,Sweet November
2007-04-05,The Reaping,40000000.0,62226214.0,,,37100000.0,2007,left_only,25126214.0,The Reaping
2011-01-07,Season of the Witch,40000000.0,91126600.0,Season of the Witch,Rela.,66800000.0,2011.0,both,24827228.0,Season of the Witch
1994-06-03,Renaissance Man,40000000.0,24172899.0,,,0.0,1994,left_only,24172899.0,Renaissance Man
1998-05-15,Quest for Camelot,40000000.0,38172500.0,,,15400000.0,1998,left_only,22772500.0,Quest for Camelot
2002-09-06,City by the Sea,40000000.0,22433915.0,,,0.0,2002,left_only,22433915.0,City by the Sea
1999-01-15,At First Sight,40000000.0,22365133.0,,,0.0,1999,left_only,22365133.0,At First Sight
2016-08-26,Mechanic: Resurrection,40000000.0,109738840.0,Mechanic: Resurrection,LG/S,104500000.0,2016.0,both,21218403.0,Mechanic: Resurrection
2004-01-16,Torque,40000000.0,46176322.0,,,25000000.0,2004,left_only,21176322.0,Torque
2009-11-13,Fantastic Mr. Fox,40000000.0,47083412.0,,,26080493.0,2009,left_only,21002919.0,Fantastic Mr. Fox
1995-09-22,Showgirls,40000000.0,37750754.0,,,17400000.0,1995,left_only,20350754.0,Showgirls
1996-02-16,City Hall,40000000.0,20278055.0,,,0.0,1996,left_only,20278055.0,City Hall
2012-02-03,Big Miracle,40000000.0,25268680.0,Big Miracle,Uni.,4600000.0,2012.0,both,20157300.0,Big Miracle
2012-12-21,The Impossible,40000000.0,169590606.0,The Impossible,LG/S,161300000.0,2012.0,both,19019882.0,The Impossible
2012-03-09,A Thousand Words,40000000.0,20790486.0,A Thousand Words,P/DW,3600000.0,2012.0,both,18450127.0,A Thousand Words
2006-10-20,Marie Antoinette,40000000.0,60862471.0,,,44900000.0,2006,left_only,15962471.0,Marie Antoinette
2000-10-06,Get Carter,40000000.0,19417182.0,,,4450000.0,2000,left_only,14967182.0,Get Carter
1995-04-21,Kiss of Death,40000000.0,14942422.0,,,0.0,1995,left_only,14942422.0,Kiss of Death
2002-04-26,"Life, or Something Like It",40000000.0,14448589.0,,,0.0,2002,left_only,14448589.0,"Life, or Something Like It"
1987-05-15,Ishtar,40000000.0,14375181.0,,,0.0,1987,left_only,14375181.0,Ishtar
1992-02-28,Memoirs of an Invisible Man,40000000.0,14358033.0,,,0.0,1992,left_only,14358033.0,Memoirs of an Invisible Man
2009-10-23,Amelia,40000000.0,19756077.0,,,5476502.0,2009,left_only,14279575.0,Amelia
2009-10-23,Cirque du Freak: The Vampire's Assistant,40000000.0,39753957.0,,,25707362.0,2009,left_only,14046595.0,Cirque du Freak: The Vampire's Assistant
2004-05-07,New York Minute,40000000.0,21215882.0,,,7197518.0,2004,left_only,14018364.0,New York Minute
1999-03-12,The Deep End of the Ocean,40000000.0,13508635.0,,,0.0,1999,left_only,13508635.0,The Deep End of the Ocean
2004-11-05,Alfie,40000000.0,35195939.0,,,21800000.0,2004,left_only,13395939.0,Alfie
2002-08-30,FearDotCom,40000000.0,13208023.0,,,0.0,2002,left_only,13208023.0,FearDotCom
2008-11-07,Soul Men,40000000.0,12345883.0,,,263492.0,2008,left_only,12082391.0,Soul Men
2015-03-20,The Gunman,40000000.0,18594227.0,The Gunman,ORF,13500000.0,2015.0,both,10664749.0,The Gunman
1999-08-20,Universal Soldier II: The Return,40000000.0,10717421.0,,,270000.0,1999,left_only,10447421.0,Universal Soldier II: The Return
2009-09-25,Pandorum,40000000.0,17033431.0,,,6702578.0,2009,left_only,10330853.0,Pandorum
2003-09-26,Duplex,40000000.0,10070651.0,,,418651.0,2003,left_only,9652000.0,Duplex
2013-08-16,Paranoia,40000000.0,16340767.0,Paranoia,Rela.,6400000.0,2013.0,both,7388654.0,Paranoia
1980-08-01,Raise the Titanic,40000000.0,7000000.0,,,0.0,1980,left_only,7000000.0,Raise the Titanic
2015-07-10,Baahubali: The Beginning,40000000.0,26736665.0,Baahubali: The Beginning,BSC,,2015.0,both,6738000.0,Baahubali: The Beginning
2018-03-09,The Hurricane Heist,40000000.0,30963684.0,The Hurricane Heist,ENTMP,,2018.0,both,6115824.0,The Hurricane Heist
2002-01-04,Impostor,40000000.0,7974607.0,,,1860370.0,2002,left_only,6114237.0,Impostor
2015-11-25,Victor Frankenstein,40000000.0,31124367.0,Victor Frankenstein,Fox,28500000.0,2015.0,both,5775076.0,Victor Frankenstein
2002-11-27,Extreme Ops,40000000.0,12624471.0,,,7788503.0,2002,left_only,4835968.0,Extreme Ops
2001-04-06,Just Visiting,40000000.0,16172200.0,,,11395193.0,2001,left_only,4777007.0,Just Visiting
2014-06-27,Snowpiercer,40000000.0,88069880.0,Snowpiercer,RTWC,82200000.0,2014.0,both,4563029.0,Snowpiercer
2007-07-20,Sunshine,40000000.0,32030610.0,,,28342050.0,2007,left_only,3688560.0,Sunshine
1994-03-11,The Hudsucker Proxy,40000000.0,14938149.0,,,12121631.0,1994,left_only,2816518.0,The Hudsucker Proxy
2016-11-11,Billy Lynnâs Long Halftime Walk,40000000.0,30230402.0,,,28491925.0,2016,left_only,1738477.0,Billy Lynnâs Long Halftime Walk
1986-07-01,Pirates,40000000.0,6341825.0,,,4700000.0,1986,left_only,1641825.0,Pirates
2008-12-12,Delgo,40000000.0,915840.0,,,0.0,2008,left_only,915840.0,Delgo
2007-09-07,The Hunting Party,40000000.0,7729552.0,,,6852881.0,2007,left_only,876671.0,The Hunting Party
2006-10-13,Alex Rider: Operation Stormbreaker,40000000.0,20722450.0,,,20063240.0,2006,left_only,659210.0,Alex Rider: Operation Stormbreaker
2009-11-20,Red Cliff,40000000.0,119627047.0,,,119000000.0,2009,left_only,627047.0,Red Cliff
2004-09-24,The Last Shot,40000000.0,463730.0,,,0.0,2004,left_only,463730.0,The Last Shot
2007-03-16,Nomad,40000000.0,79123.0,,,0.0,2007,left_only,79123.0,Nomad
2013-04-16,Un monstre Ã Paris,40000000.0,27000381.0,,,27000381.0,2013,left_only,0.0,Un monstre Ã Paris
2019-06-21,Kursk,40000000.0,4212799.0,,,4212799.0,2019,left_only,0.0,Kursk
2016-11-11,USS Indianapolis: Men of Courage,40000000.0,1663785.0,,,1663785.0,2016,left_only,0.0,USS Indianapolis: Men of Courage
2014-12-31,Dragon Nest Warriors' Dawn,40000000.0,734423.0,,,734423.0,2014,left_only,0.0,Dragon Nest Warriors' Dawn
2018-12-31,The Crow,40000000.0,0.0,,,0.0,2018,left_only,0.0,The Crow
2019-09-13,The Goldfinch,40000000.0,0.0,,,0.0,2019,left_only,0.0,The Goldfinch
2019-12-31,Down Under Cover,40000000.0,0.0,,,0.0,2019,left_only,0.0,Down Under Cover
2009-08-14,The Time Traveler's Wife,39000000.0,102332135.0,,,38917289.0,2009,left_only,63414846.0,The Time Traveler's Wife
1983-06-17,Superman III,39000000.0,59950623.0,,,0.0,1983,left_only,59950623.0,Superman III
2007-02-02,Because I Said So,39000000.0,69538833.0,,,26864793.0,2007,left_only,42674040.0,Because I Said So
2012-10-05,Frankenweenie,39000000.0,81150788.0,Frankenweenie,BV,46200000.0,2012.0,both,35287788.0,Frankenweenie
1996-03-29,Sgt. Bilko,39000000.0,37956589.0,,,7600000.0,1996,left_only,30356589.0,Sgt. Bilko
2005-09-30,Serenity,39000000.0,40319440.0,,,14804923.0,2005,left_only,25514517.0,Serenity
2019-01-25,Serenity,25000000.0,11367029.0,,,2819984.0,2019,left_only,8547045.0,Serenity
2007-09-07,Shoot 'Em Up,39000000.0,26796824.0,,,14000000.0,2007,left_only,12796824.0,Shoot 'Em Up
2004-02-20,Against the Ropes,39000000.0,6429865.0,,,548361.0,2004,left_only,5881504.0,Against the Ropes
2013-08-23,Yi dai zong shi,38600000.0,57987299.0,,,51392340.0,2013,left_only,6594959.0,Yi dai zong shi
2001-06-22,The Fast and the Furious,38000000.0,206512310.0,,,62000000.0,2001,left_only,144512310.0,The Fast and the Furious
2002-09-27,Sweet Home Alabama,38000000.0,182365114.0,,,55151042.0,2002,left_only,127214072.0,Sweet Home Alabama
