release_date,production_budget,worldwide_gross,studio,foreign_gross,year,budget_merge,domestic_gross,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,_merge
,,,FUN,,2017.0,right_only,,Black Butler: Book of the Atlantic,tt5476944,101,7.7,822.0,9.0,9.0,both
,,,Osci.,,2017.0,right_only,,One Week and a Day,tt4777584,98,6.7,818.0,18.0,18.0,both
2013-05-03,10000000.0,173472.0,,0.0,2013,left_only,173472.0,"Cinco de Mayo, La Batalla",tt2553908,125,6.2,817.0,,,both
2011-12-31,3500000.0,40622.0,,40622.0,2011,left_only,0.0,The Kick,tt2020110,94,5.6,814.0,7.0,7.0,both
,,,Rialto,,2013.0,right_only,,The Stroller Strategy,tt2520516,90,5.5,812.0,12.0,12.0,both
,,,WGUSA,82100000.0,2018.0,right_only,,How Long Will I Love U,tt8404272,101,6.4,809.0,11.0,11.0,both
,,,Abr.,,2017.0,right_only,,Mr. Gaga: A True Story of Love and Dance,tt3412684,100,7.6,808.0,13.0,13.0,both
2010-12-31,1100000.0,0.0,,0.0,2010,left_only,0.0,The Dead Undead,tt0923653,89,2.9,807.0,7.0,7.0,both
2007-11-09,3000000.0,163069.0,,0.0,2007,left_only,163069.0,Holly,tt0419815,114,6.8,803.0,4.0,4.0,both
1999-09-17,250000.0,178095.0,,0.0,1999,left_only,178095.0,Sugar Town,tt0173390,92,6.2,798.0,7.0,7.0,both
2001-06-29,15000000.0,0.0,,0.0,2001,left_only,0.0,Pandaemonium,tt0210217,124,6.5,796.0,5.0,5.0,both
,,,KL,,2017.0,right_only,,Pop Aye,tt3740066,104,6.6,793.0,9.0,9.0,both
,,,Gathr,,2016.0,right_only,,Embrace: The Documentary,tt4862478,90,7.2,790.0,8.0,8.0,both
2008-02-21,30000000.0,4874498.0,,4870606.0,2008,left_only,3892.0,Genghis Khan: To the Ends of the Earth and Sea,tt0770722,136,6.2,790.0,12.0,12.0,both
2012-02-03,1800000.0,0.0,,0.0,2012,left_only,0.0,Dysfunctional Friends,tt1653002,111,5.0,783.0,3.0,3.0,both
,,,Strand,3200000.0,2014.0,right_only,,The Mystery of Happiness,tt3302594,92,6.2,780.0,8.0,8.0,both
2016-12-02,3500000.0,890303.0,ORF,,2013.0,both,890303.0,Believe,tt0207333,96,5.2,779.0,9.0,9.0,both
,,,CL,,2015.0,right_only,,The Office,tt4392726,119,6.1,777.0,21.0,21.0,both
2002-07-12,500000.0,308793.0,,1162.0,2002,left_only,307631.0,Never Again,tt0244094,98,6.3,775.0,4.0,4.0,both
2005-05-06,300000.0,10514.0,,0.0,2005,left_only,10514.0,Fighting Tommy Riley,tt0366444,109,6.5,771.0,11.0,11.0,both
1999-10-29,3250000.0,7680.0,,0.0,1999,left_only,7680.0,Dreaming of Joseph Lees,tt0144178,92,6.5,767.0,,,both
,,,WGUSA,,2015.0,right_only,,Wild City,tt3801934,120,5.7,764.0,10.0,10.0,both
2015-05-22,600000.0,3301.0,,0.0,2015,left_only,3301.0,Drunk Wedding,tt1950135,81,4.6,762.0,8.0,8.0,both
2012-08-28,1200000.0,0.0,,0.0,2012,left_only,0.0,Below Zero,tt1641388,99,4.4,759.0,8.0,8.0,both
,,,CL,,2011.0,right_only,,A Beautiful Life,tt1934335,124,6.7,757.0,9.0,9.0,both
2015-12-31,1900000.0,12444.0,,12444.0,2015,left_only,0.0,Vaalu,tt3566698,155,4.7,756.0,1.0,1.0,both
,,,KL,,2016.0,right_only,,The Son of Joseph,tt4741774,113,6.5,755.0,9.0,9.0,both
2012-06-01,1000000.0,96734.0,,0.0,2012,left_only,96734.0,Hardflip,tt1907639,112,5.5,749.0,3.0,3.0,both
2013-09-06,15000000.0,61847.0,,0.0,2013,left_only,61847.0,Winnie Mandela,tt1551641,104,6.0,749.0,5.0,5.0,both
2019-12-31,25000000.0,0.0,,0.0,2019,left_only,0.0,Reagan,tt1822382,105,7.4,743.0,7.0,7.0,both
2010-12-31,500000.0,0.0,,0.0,2010,left_only,0.0,Drones,tt2179027,82,4.4,739.0,7.0,7.0,both
2003-01-31,500000.0,1111615.0,,0.0,2003,left_only,1111615.0,The R.M.,tt0341540,101,6.1,739.0,3.0,3.0,both
,,,NeoC,19000.0,2011.0,right_only,,Empire of Silver,tt1362045,113,6.0,736.0,7.0,7.0,both
2018-02-06,1200000.0,8708.0,,0.0,2018,left_only,8708.0,Blood Feast,tt4847546,90,4.6,726.0,6.0,6.0,both
,,,Strand,1200000.0,2012.0,right_only,,Unforgivable,tt1583737,111,5.7,723.0,10.0,10.0,both
2017-12-31,1200000.0,0.0,,0.0,2017,left_only,0.0,The Islands,tt5304664,89,5.7,722.0,6.0,6.0,both
2015-09-01,3440000.0,0.0,,0.0,2015,left_only,0.0,Lords of London,tt1800337,90,3.1,722.0,5.0,5.0,both
2014-11-14,2400000.0,0.0,,0.0,2014,left_only,0.0,Always Woodstock,tt1995477,97,5.3,716.0,11.0,11.0,both
1960-12-15,4000000.0,21750000.0,,0.0,1960,left_only,21750000.0,Exodus,tt1091616,94,6.4,715.0,7.0,7.0,both
,,,FRun,,2015.0,right_only,,Fidelio: Alice's Odyssey,tt3800010,97,6.4,715.0,17.0,17.0,both
,,,SPC,,2012.0,right_only,,Neil Young Journeys,tt2043931,87,6.5,710.0,7.0,7.0,both
2010-12-31,250000.0,0.0,,0.0,2010,left_only,0.0,The Christmas Bunny,tt1640714,98,6.0,709.0,7.0,7.0,both
1951-09-18,1800000.0,8000000.0,,0.0,1951,left_only,8000000.0,A Streetcar Named Desire,tt4020156,180,8.3,703.0,10.0,10.0,both
2016-03-15,5000000.0,0.0,,0.0,2016,left_only,0.0,The Hatching,tt2938464,90,3.9,700.0,4.0,4.0,both
,,,CL,,2016.0,right_only,,So Young 2: Never Gone,tt5011290,100,5.2,698.0,8.0,8.0,both
2015-08-18,7000000.0,2053330.0,,2053330.0,2015,left_only,0.0,Z Storm,tt3469440,92,5.3,696.0,6.0,6.0,both
2020-02-21,82000000.0,0.0,,0.0,2020,left_only,0.0,Call of the Wild,tt1192620,88,5.3,690.0,13.0,13.0,both
,,,FM,1200000.0,2014.0,right_only,,For a Woman,tt2176786,110,6.5,687.0,6.0,6.0,both
2010-07-16,5600000.0,531806.0,,0.0,2010,left_only,531806.0,Standing Ovation,tt1303803,105,3.2,687.0,5.0,5.0,both
,,,Cohen,112000.0,2014.0,right_only,,May in the Summer,tt2492664,99,5.7,686.0,12.0,12.0,both
2012-03-20,1000000.0,0.0,,0.0,2012,left_only,0.0,Snow White: A Deadly Summer,tt2149137,83,2.1,685.0,7.0,7.0,both
1956-12-23,1200000.0,2000000.0,,0.0,1956,left_only,2000000.0,The Wrong Man,tt0108597,104,5.9,684.0,17.0,17.0,both
1931-12-26,558000.0,900000.0,,0.0,1931,left_only,900000.0,Mata Hari,tt0089565,108,3.8,681.0,16.0,16.0,both
2003-08-29,500000.0,254293.0,,0.0,2003,left_only,254293.0,Civil Brand,tt0326806,95,5.2,680.0,9.0,9.0,both
,,,CJ,,2015.0,right_only,,The Phone,tt5034276,115,6.6,677.0,5.0,5.0,both
,,,Crimson,,2017.0,right_only,,Extraordinary Mission,tt6690310,117,6.2,673.0,6.0,6.0,both
2014-11-21,1100000.0,2636.0,,0.0,2014,left_only,2636.0,The Sleepwalker,tt2723576,91,4.9,670.0,6.0,6.0,both
,,,CL,,2015.0,right_only,,Somewhere Only We Know,tt4074958,109,5.4,668.0,3.0,3.0,both
2016-07-08,2000000.0,0.0,,0.0,2016,left_only,0.0,The Dog Lover,tt4063178,101,5.5,668.0,10.0,10.0,both
2012-06-01,1200000.0,26608.0,,0.0,2012,left_only,26608.0,"Pink Ribbons, Inc.",tt2035599,97,7.2,667.0,5.0,5.0,both
2012-12-31,60000.0,0.0,,0.0,2012,left_only,0.0,Hayride,tt1861343,93,3.4,665.0,6.0,6.0,both
2011-03-11,300000.0,39475.0,,0.0,2011,left_only,39475.0,3 Backyards,tt1314190,88,5.0,660.0,3.0,3.0,both
1990-12-31,500000.0,0.0,,0.0,1990,left_only,0.0,Going Under,tt0099675,80,3.4,657.0,,,both
2009-09-11,160000.0,156612.0,,0.0,2009,left_only,156612.0,The Horse Boy,tt1333668,93,7.3,657.0,7.0,7.0,both
2009-12-31,8000000.0,0.0,,0.0,2009,left_only,0.0,Christmas in Beverly Hills,tt1504362,110,3.6,656.0,5.0,5.0,both
,,,Vari.,,2012.0,right_only,,Hit So Hard,tt1796503,103,6.9,654.0,5.0,5.0,both
2015-08-11,500000.0,0.0,,0.0,2015,left_only,0.0,Alleluia! The Devil's Carnival,tt3892618,97,6.8,647.0,,,both
,,,KL,,2012.0,right_only,,Gerhard Richter Painting,tt1982113,97,7.2,646.0,7.0,7.0,both
2005-07-15,250000.0,237816.0,,188044.0,2005,left_only,49772.0,On the Outs,tt0389235,86,6.9,646.0,4.0,4.0,both
,,,CGld,131000.0,2010.0,right_only,,Around a Small Mountain,tt1239285,84,6.1,646.0,16.0,16.0,both
2015-06-05,3500000.0,0.0,,0.0,2015,left_only,0.0,Dawn Patrol,tt2073661,88,4.7,646.0,7.0,7.0,both
,,,MBox,265000.0,2014.0,right_only,,The Last Sentence,tt1590013,126,6.1,642.0,12.0,12.0,both
2001-11-02,500000.0,7890.0,,7890.0,2001,left_only,0.0,Everything Put Together,tt0228277,87,6.2,641.0,5.0,5.0,both
1984-04-27,550000.0,5269990.0,,0.0,1984,left_only,5269990.0,Love Letters,tt0085871,88,6.0,641.0,13.0,13.0,both
2003-07-18,2000000.0,37227.0,,0.0,2003,left_only,37227.0,This Thing of Ours,tt0338497,100,5.1,639.0,4.0,4.0,both
1982-09-17,46000000.0,4408636.0,,0.0,1982,left_only,4408636.0,Inchon,tt0084132,140,2.6,635.0,11.0,11.0,both
2015-05-26,1500000.0,0.0,,0.0,2015,left_only,0.0,Mutant World,tt3626436,82,2.9,634.0,9.0,9.0,both
,,,Pala.,,2011.0,right_only,,The Whale,tt1708537,85,8.2,634.0,4.0,4.0,both
,,,Distrib.,,2016.0,right_only,,In Harmony,tt4228816,87,6.3,633.0,8.0,8.0,both
,,,Hann.,61600.0,2012.0,right_only,,Toys in the Attic,tt1342403,74,6.2,632.0,17.0,17.0,both
,,,FM,,2014.0,right_only,,"2 Autumns, 3 Winters",tt2871116,91,6.7,631.0,11.0,11.0,both
2006-06-23,2000000.0,5361.0,,0.0,2006,left_only,5361.0,Say Uncle,tt0401385,91,5.5,628.0,5.0,5.0,both
2009-12-31,10000000.0,0.0,,0.0,2009,left_only,0.0,Good Intentions,tt1070781,84,5.2,623.0,3.0,3.0,both
,,,KL,,2014.0,right_only,,The Decent One,tt3508830,94,6.7,623.0,18.0,18.0,both
,,,Zeit.,,2014.0,right_only,,Siddharth,tt2932606,96,7.3,621.0,9.0,9.0,both
2016-01-08,3500000.0,182695.0,,0.0,2016,left_only,182695.0,The Masked Saint,tt3103166,105,4.7,618.0,7.0,7.0,both
2014-09-19,2000000.0,72277.0,,0.0,2014,left_only,72277.0,Pump,tt2630916,88,7.7,616.0,3.0,3.0,both
2010-01-26,700000.0,1160.0,,1160.0,2010,left_only,0.0,B-Girl,tt0964179,88,3.9,616.0,9.0,9.0,both
2003-09-26,11000000.0,4234355.0,,166268.0,2003,left_only,4068087.0,The Gospel of John,tt3454828,160,7.6,615.0,3.0,3.0,both
2013-05-03,150000.0,0.0,,0.0,2013,left_only,0.0,Aroused,tt2403815,66,5.3,611.0,6.0,6.0,both
2013-08-23,175000.0,2602.0,,0.0,2013,left_only,2602.0,Sparrows Dance,tt1822311,81,6.7,610.0,5.0,5.0,both
2006-05-26,7000.0,71644.0,,1573.0,2006,left_only,70071.0,Cavite,tt0428303,80,6.2,609.0,3.0,3.0,both
2008-11-14,2500000.0,174255.0,,0.0,2008,left_only,174255.0,Fuel,tt1294164,112,7.5,602.0,3.0,3.0,both
,,,FR,,2016.0,right_only,,Harry & Snowman,tt2898306,84,7.6,601.0,3.0,3.0,both
,,,CL,,2016.0,right_only,,Cock and Bull,tt6067462,110,6.8,598.0,5.0,5.0,both
2010-10-15,1600000.0,2595644.0,,0.0,2010,left_only,2595644.0,N-Secure,tt1289419,105,3.4,596.0,1.0,1.0,both
,,,Distrib.,15200000.0,2013.0,right_only,,Billy and Buddy,tt2538654,82,4.3,595.0,13.0,13.0,both
2000-02-11,200000.0,1161843.0,,0.0,2000,left_only,1161843.0,Trois,tt0217107,93,4.1,592.0,6.0,6.0,both
1979-06-15,12000000.0,22673340.0,,0.0,1979,left_only,22673340.0,Prophecy,tt3952226,119,6.5,591.0,3.0,3.0,both
2000-06-23,150000.0,110719.0,,0.0,2000,left_only,110719.0,The Woman Chaser,tt0217894,90,7.1,589.0,1.0,1.0,both
2015-03-10,4700000.0,0.0,,0.0,2015,left_only,0.0,Treading Water,tt2091427,92,6.1,583.0,6.0,6.0,both
,,,Strand,,2016.0,right_only,,Our Last Tango,tt4937156,85,7.3,581.0,22.0,22.0,both
1927-08-12,2000000.0,0.0,,0.0,1927,left_only,0.0,Wings,tt2284790,84,3.0,581.0,12.0,12.0,both
1999-07-02,600000.0,85343.0,,70313.0,1999,left_only,15030.0,Broken Vessels,tt0149964,90,6.7,579.0,,,both
1976-11-21,1000000.0,225000000.0,,107764853.0,1976,left_only,117235147.0,Rocky,tt0215132,151,6.9,572.0,4.0,4.0,both
,,,OutF,,2018.0,right_only,,The Last Suit,tt5991974,91,7.1,570.0,15.0,15.0,both
1963-06-12,42000000.0,71000000.0,,14000000.0,1963,left_only,57000000.0,Cleopatra,tt0346765,104,6.7,569.0,7.0,7.0,both
2016-12-09,3000000.0,421404.0,,99494.0,2016,left_only,321910.0,The Bounce Back,tt3253232,104,5.1,560.0,7.0,7.0,both
2015-03-10,1000000.0,0.0,,0.0,2015,left_only,0.0,The Pet,tt0825728,94,3.7,557.0,4.0,4.0,both
2013-12-31,150000.0,32927.0,,32927.0,2013,left_only,0.0,Speak No Evil,tt2503358,74,3.5,556.0,6.0,6.0,both
,,,FRun,286000.0,2011.0,right_only,,Special Treatment,tt1590157,95,5.6,551.0,11.0,11.0,both
2019-04-23,1750000.0,0.0,,0.0,2019,left_only,0.0,Living Dark: The Story of Ted the Caver,tt2100573,112,5.2,549.0,6.0,6.0,both
2000-05-05,1000000.0,428535.0,,0.0,2000,left_only,428535.0,Luminarias,tt0160498,100,5.5,547.0,4.0,4.0,both
2015-01-30,1300000.0,288751.0,,0.0,2015,left_only,288751.0,Above and Beyond,tt2704752,90,7.7,547.0,5.0,5.0,both
2016-07-22,20000000.0,0.0,,0.0,2016,left_only,0.0,Fight Valley,tt4280822,90,2.7,542.0,5.0,5.0,both
2003-06-13,25000.0,0.0,,0.0,2003,left_only,0.0,Manito,tt0298050,78,6.7,539.0,4.0,4.0,both
2011-08-19,1500000.0,184705.0,,0.0,2011,left_only,184705.0,Amigo,tt1562847,124,5.8,538.0,5.0,5.0,both
2010-10-05,250000.0,0.0,,0.0,2010,left_only,0.0,Rust,tt7467324,100,6.3,534.0,8.0,8.0,both
,,,Grav.,,2018.0,right_only,,An Actor Prepares,tt5718046,97,5.2,533.0,9.0,9.0,both
2015-08-21,150000.0,5858.0,,0.0,2015,left_only,5858.0,Top Spin,tt4219836,80,6.9,532.0,3.0,3.0,both
,,,CJ,,2016.0,right_only,,Like for Likes,tt5358570,120,6.1,529.0,11.0,11.0,both
,,,Strand,,2010.0,right_only,,The Taqwacores,tt1308165,83,6.0,527.0,1.0,1.0,both
2011-06-03,1500000.0,0.0,,0.0,2011,left_only,0.0,The Lion of Judah,tt1212022,87,3.4,525.0,5.0,5.0,both
2002-12-13,1000000.0,703.0,,0.0,2002,left_only,703.0,The Jimmy Show,tt0271020,96,5.2,523.0,5.0,5.0,both
2014-12-31,1000000.0,0.0,,0.0,2014,left_only,0.0,Bang Bang Baby,tt2655734,90,5.0,522.0,5.0,5.0,both
2015-01-09,7500000.0,32572.0,,32572.0,2015,left_only,0.0,Black November,tt2147225,95,5.3,518.0,6.0,6.0,both
2005-12-31,2160000.0,37865.0,,37865.0,2005,left_only,0.0,Chicken Tikka Masala,tt0449000,90,5.5,517.0,3.0,3.0,both
2010-02-19,10000000.0,109383.0,,0.0,2010,left_only,109383.0,Blood Done Sign My Name,tt1210039,128,6.6,513.0,3.0,3.0,both
2009-04-10,350000.0,0.0,,0.0,2009,left_only,0.0,Royal Kill,tt0421237,90,2.9,512.0,7.0,7.0,both
,,,Strand,10400.0,2010.0,right_only,,Picture Me,tt1459052,82,6.3,510.0,4.0,4.0,both
2009-12-31,640000.0,14812.0,,14812.0,2009,left_only,0.0,Starsuckers,tt1510934,103,7.4,509.0,4.0,4.0,both
2000-10-31,600000.0,173599.0,,0.0,2000,left_only,173599.0,Mercy Streets,tt0243415,106,5.3,504.0,8.0,8.0,both
,,,KL,,2018.0,right_only,,A Paris Education,tt6593240,137,6.3,504.0,11.0,11.0,both
,,,CJ,,2016.0,right_only,,Seondal: The Man Who Sells the River,tt5729246,120,6.5,503.0,6.0,6.0,both
2007-05-11,1500000.0,139084.0,,0.0,2007,left_only,139084.0,The Salon,tt0436742,90,4.1,495.0,4.0,4.0,both
,,,Magn.,,2014.0,right_only,,The Hero of Color City,tt0498351,77,4.1,494.0,4.0,4.0,both
2008-01-18,4900000.0,15198.0,,0.0,2008,left_only,15198.0,All Hat,tt0903131,89,5.2,494.0,10.0,10.0,both
2011-08-26,2300000.0,29384.0,,0.0,2011,left_only,29384.0,Redemption Road,tt1470020,95,5.7,488.0,6.0,6.0,both
2014-10-31,300000.0,3565259.0,,3565259.0,2014,left_only,0.0,All You Need Is Love,tt8161226,113,5.9,487.0,3.0,3.0,both
,,,KL,,2015.0,right_only,,Steak (R)evolution,tt2827708,135,6.9,487.0,5.0,5.0,both
2007-06-01,989000.0,8158.0,,0.0,2007,left_only,8158.0,And Then Came Love,tt0825346,90,4.7,486.0,9.0,9.0,both
,,,Orch.,,2015.0,right_only,,Club Life,tt3038734,87,4.8,479.0,6.0,6.0,both
,,,CL,,2018.0,right_only,,Last Letter,tt9078374,114,6.4,478.0,9.0,9.0,both
2000-05-05,1300000.0,609042.0,,0.0,2000,left_only,609042.0,The Basket,tt0190255,105,6.4,477.0,8.0,8.0,both
,,,CL,11800000.0,2011.0,right_only,,The Warring States,tt1885448,126,4.5,473.0,5.0,5.0,both
1996-04-01,10000.0,527.0,,0.0,1996,left_only,527.0,Bang,tt0109266,98,6.3,473.0,5.0,5.0,both
,,,Magn.,,2014.0,right_only,,Tasting Menu,tt1826753,85,5.6,473.0,9.0,9.0,both
,,,Linn,,2016.0,right_only,,Until Forever,tt4061196,100,6.3,466.0,9.0,9.0,both
2003-09-12,2000000.0,1660865.0,,0.0,2003,left_only,1660865.0,"The Book of Mormon Movie, Volume 1: The Journey",tt0349159,120,3.0,463.0,3.0,3.0,both
,,,ICir,6400.0,2010.0,right_only,,Enemies of the People,tt1568328,93,7.8,463.0,5.0,5.0,both
,,,CL,,2013.0,right_only,,My Lucky Star,tt2102502,114,5.1,458.0,6.0,6.0,both
,,,CL,,2014.0,right_only,,The Breakup Guru,tt3667798,114,4.2,457.0,4.0,4.0,both
2014-12-31,200000.0,0.0,,0.0,2014,left_only,0.0,H.,tt3666210,93,6.0,450.0,3.0,3.0,both
,,,CJ,,2018.0,right_only,,The Accidental Detective 2: In Action,tt7022500,116,6.5,449.0,11.0,11.0,both
,,,AZ,,2015.0,right_only,,Love Live! The School Idol Movie,tt3837248,99,7.2,448.0,5.0,5.0,both
,,,CJ,,2015.0,right_only,,Detective K: Secret of the Lost Island,tt4505170,124,6.3,441.0,8.0,8.0,both
,,,PM&E,,2016.0,right_only,,Spirits' Homecoming,tt5503266,127,6.2,440.0,4.0,4.0,both
2010-09-03,1000000.0,11574.0,,0.0,2010,left_only,11574.0,16 to Life,tt1130087,89,6.3,439.0,6.0,6.0,both
,,,Osci.,10500.0,2010.0,right_only,,The Thorn in the Heart,tt1424062,86,6.2,433.0,6.0,6.0,both
,,,CJ,,2015.0,right_only,,The Advocate: A Missing Body,tt4975498,117,6.5,431.0,5.0,5.0,both
2013-12-31,1100000.0,0.0,,0.0,2013,left_only,0.0,The Vatican Exorcisms,tt3043194,76,2.6,429.0,4.0,4.0,both
2002-07-19,300000.0,2066892.0,,2050000.0,2002,left_only,16892.0,Ayurveda: Art of Being,tt0221809,101,7.6,426.0,5.0,5.0,both
1999-01-08,250000.0,20628.0,,2433.0,1999,left_only,18195.0,The Sticky Fingers of Time,tt0127302,81,6.1,424.0,,,both
,,,CJ,,2013.0,right_only,,A Wedding Invitation,tt2910520,101,6.1,422.0,8.0,8.0,both
,,,CJ,,2016.0,right_only,,Remember You,tt5576174,106,6.6,420.0,4.0,4.0,both
1999-03-19,1000000.0,5494.0,,0.0,1999,left_only,5494.0,Sparkler,tt0124137,96,5.5,414.0,,,both
2009-10-09,10000000.0,721108.0,,580000.0,2009,left_only,141108.0,Free Style,tt1128071,94,4.0,411.0,9.0,9.0,both
2008-01-17,200000.0,0.0,,0.0,2008,left_only,0.0,Yesterday Was a Lie,tt0448182,89,5.1,410.0,4.0,4.0,both
2005-11-04,400000.0,0.0,,0.0,2005,left_only,0.0,Show Me,tt0414510,97,5.7,407.0,3.0,3.0,both
2012-10-26,2000000.0,2436.0,,0.0,2012,left_only,2436.0,The Ghastly Love of Johnny X,tt1754633,106,5.6,404.0,4.0,4.0,both
2014-03-14,200000.0,3648.0,,0.0,2014,left_only,3648.0,The Word,tt3509804,97,4.8,401.0,8.0,8.0,both
1999-09-17,3500000.0,9871.0,,0.0,1999,left_only,9871.0,Taxman,tt0138862,104,5.1,398.0,,,both
2015-03-24,250000.0,3234.0,,3234.0,2015,left_only,0.0,Along the Roadside,tt2290113,108,6.8,397.0,3.0,3.0,both
2013-12-31,625000.0,0.0,,0.0,2013,left_only,0.0,Treachery,tt2380301,67,3.2,395.0,,,both
2015-04-14,500000.0,0.0,,0.0,2015,left_only,0.0,Roadside,tt1958007,90,3.8,391.0,1.0,1.0,both
1973-12-17,2000000.0,18344729.0,,0.0,1973,left_only,18344729.0,Sleeper,tt0420886,99,6.3,386.0,8.0,8.0,both
,,,Distrib.,,2015.0,right_only,,Chic!,tt3592176,103,5.4,383.0,7.0,7.0,both
,,,Mont.,,2012.0,right_only,,Reuniting the Rubins,tt1344337,97,5.1,381.0,3.0,3.0,both
,,,WGUSA,,2017.0,right_only,,RV: Resurrected Victims,tt7243750,91,5.7,380.0,9.0,9.0,both
2014-11-11,1500000.0,0.0,,0.0,2014,left_only,0.0,Once Upon a Time in Queens,tt1639397,98,6.0,379.0,3.0,3.0,both
,,,BG,578000.0,2017.0,right_only,,Buena Vista Social Club: Adios,tt4653272,110,6.8,378.0,11.0,11.0,both
1979-12-21,20000000.0,35841901.0,,0.0,1979,left_only,35841901.0,The Black Hole,tt1877707,111,2.8,378.0,3.0,3.0,both
1999-04-23,14000000.0,6552255.0,,0.0,1999,left_only,6552255.0,Lost and Found,tt0117904,109,7.3,377.0,,,both
2005-10-21,500000.0,4134.0,,0.0,2005,left_only,4134.0,The Californians,tt0377043,87,4.9,376.0,7.0,7.0,both
,,,CJ,,2016.0,right_only,,Sweet 20,tt5265702,127,7.1,375.0,5.0,5.0,both
2006-04-12,300000.0,33312.0,,0.0,2006,left_only,33312.0,Sisters in Law,tt0474361,104,7.2,372.0,6.0,6.0,both
1998-09-25,1000000.0,22434.0,,0.0,1998,left_only,22434.0,The Last Big Thing,tt0161743,98,6.7,371.0,4.0,4.0,both
,,,CL,35300000.0,2018.0,right_only,,Namiya,tt7645502,116,4.9,370.0,12.0,12.0,both
,,,XL,,2013.0,right_only,,Storm Surfers 3D,tt1754546,95,6.5,370.0,5.0,5.0,both
,,,CL,,2017.0,right_only,,Twenty Two,tt3843282,112,7.4,368.0,7.0,7.0,both
2014-10-27,3000000.0,0.0,,0.0,2014,left_only,0.0,Iguana,tt0095354,88,6.0,366.0,9.0,9.0,both
,,,Sony,119000.0,2010.0,right_only,,Celine: Through the Eyes of the World,tt1570982,120,7.8,360.0,6.0,6.0,both
2014-08-15,3000000.0,78948.0,,0.0,2014,left_only,78948.0,Fort McCoy,tt1282046,100,5.9,357.0,4.0,4.0,both
2015-01-27,5000000.0,0.0,,0.0,2015,left_only,0.0,Born of War,tt1554921,109,4.3,354.0,5.0,5.0,both
,,,WGUSA,,2017.0,right_only,,The Mayor,tt6150238,130,6.2,353.0,9.0,9.0,both
,,,CL,,2014.0,right_only,,Beijing Love Story,tt3505950,121,5.8,352.0,6.0,6.0,both
2002-02-22,1100000.0,247740.0,,0.0,2002,left_only,247740.0,Sex with Strangers,tt0304692,105,4.4,346.0,4.0,4.0,both
,,,CJ,,2015.0,right_only,,Empire of Lust,tt3544326,113,5.9,345.0,7.0,7.0,both
,,,LGF,32700000.0,2016.0,right_only,,Cafe Society,tt0112611,107,5.6,344.0,9.0,9.0,both
2001-12-31,2000000.0,0.0,,0.0,2001,left_only,0.0,Pendulum,tt0259497,95,4.7,343.0,8.0,8.0,both
2014-11-21,913000.0,176.0,,176.0,2014,left_only,0.0,Food Chains,tt2141739,83,7.2,343.0,4.0,4.0,both
2008-12-31,1000000.0,0.0,,0.0,2008,left_only,0.0,Steppin: The Movie,tt0826751,138,3.4,342.0,4.0,4.0,both
2015-03-10,500000.0,0.0,,0.0,2015,left_only,0.0,Subconscious,tt2909932,122,2.3,341.0,4.0,4.0,both
,,,WGUSA,18500000.0,2018.0,right_only,,Detective K: Secret of the Living Dead,tt7108976,120,6.1,341.0,9.0,9.0,both
1939-08-25,2777000.0,34305476.0,,242071.0,1939,left_only,34063405.0,The Wizard of Oz,tt0084458,78,6.8,339.0,11.0,11.0,both
,,,WGUSA,,2016.0,right_only,,Phantom of the Theatre,tt5639650,103,5.2,338.0,5.0,5.0,both
2016-12-31,1250000.0,726460.0,,726460.0,2016,left_only,0.0,Bodom,tt3669462,65,5.5,337.0,1.0,1.0,both
2014-12-31,1400000.0,0.0,,0.0,2014,left_only,0.0,House at the End of the Drive,tt0464054,91,6.6,336.0,1.0,1.0,both
1983-08-19,1305000.0,909000.0,,0.0,1983,left_only,909000.0,The Ballad of Gregorio Cortez,tt3551840,106,6.9,335.0,9.0,9.0,both
2016-11-01,8500000.0,1353287.0,,1353287.0,2016,left_only,0.0,A.C.O.R.N.S.: Operation Crackdown,tt2097333,83,3.7,331.0,18.0,18.0,both
2016-03-01,1000000.0,0.0,,0.0,2016,left_only,0.0,1982,tt7725384,100,6.7,328.0,4.0,4.0,both
2013-12-31,30000000.0,310985.0,,310985.0,2013,left_only,0.0,Space Pirate Captain Harlock,tt1832471,100,7.1,326.0,1.0,1.0,both
,,,Scre.,,2011.0,right_only,,Jig,tt1748062,99,6.6,326.0,3.0,3.0,both
,,,Synergetic,,2018.0,right_only,,The Swan,tt5764816,91,6.6,319.0,11.0,11.0,both
,,,CL,,2011.0,right_only,,Love in Space,tt1856038,100,5.5,319.0,5.0,5.0,both
,,,Argo.,1800000.0,2011.0,right_only,,The Topp Twins: Untouchable Girls,tt1338687,84,7.0,316.0,3.0,3.0,both
2005-09-23,1000000.0,0.0,,0.0,2005,left_only,0.0,Proud,tt0393616,87,5.7,315.0,4.0,4.0,both
,,,CJ,,2015.0,right_only,,Back to the Jurassic,tt4693418,86,4.9,315.0,5.0,5.0,both
1998-08-07,300000.0,10876.0,,0.0,1998,left_only,10876.0,"First Love, Last Rites",tt0128214,94,5.2,314.0,,,both
1956-06-27,4500000.0,10400000.0,,0.0,1956,left_only,10400000.0,Moby Dick,tt1984208,112,6.3,314.0,6.0,6.0,both
,,,RF,70100.0,2012.0,right_only,,The Green Wave,tt1667130,80,7.5,307.0,6.0,6.0,both
