,studio,year,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,Release_Date,Movie_Name,Production_Budget,Gross_Domestic,Gross_Worldwide,_merge,Gross_Foreign_Only
1889,LG/S,2013.0,Snitch,tt0882977,112,6.4,81508.0,34.0,34.0,Unknown,Snitch,850000.0,0.0,0.0,both,0.0
1890,,2005.0,The New World,tt0402399,135,6.7,81474.0,35.0,35.0,"Dec 25, 2005",The New World,30000000.0,12712093.0,26184400.0,both,13472307.0
1891,,2000.0,The Road to El Dorado,tt0138749,89,6.9,81462.0,,,"Mar 31, 2000",The Road to El Dorado,95000000.0,50802661.0,65700000.0,both,14897339.0
1892,Rela.,2012.0,The Raven,tt1486192,110,6.4,81352.0,32.0,32.0,"Apr 12, 2012",The Raven,26000000.0,16008272.0,30601801.0,both,14593529.0
1893,Fox,2018.0,Widows,tt4218572,129,6.9,81294.0,40.0,40.0,"Nov 9, 2018",Widows,40000000.0,42402632.0,73866088.0,both,31463456.0
1894,,2002.0,Secretary,tt0274812,107,7.0,81290.0,30.0,30.0,"Sep 20, 2002",Secretary,4000000.0,4046737.0,9412015.0,both,5365278.0
1895,SGem,2017.0,Resident Evil: The Final Chapter,tt2592614,107,5.5,81271.0,45.0,45.0,"Dec 23, 2016",Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,both,287256498.0
1896,,2015.0,Bone Tomahawk,tt2494362,132,7.1,81217.0,37.0,37.0,"Oct 23, 2015",Bone Tomahawk,2000000.0,0.0,475846.0,both,475846.0
1897,,2000.0,Finding Forrester,tt0181536,136,7.3,81211.0,33.0,33.0,"Dec 19, 2000",Finding Forrester,43000000.0,51768623.0,80013623.0,both,28245000.0
1898,,2001.0,Monster's Ball,tt0285742,111,7.0,81052.0,38.0,38.0,"Dec 26, 2001",Monster's Ball,4000000.0,31273922.0,43766463.0,both,12492541.0
1899,,2002.0,Analyze That,tt0289848,96,5.9,81032.0,41.0,41.0,"Dec 6, 2002",Analyze That,60000000.0,32122249.0,54994757.0,both,22872508.0
1900,Fox,2017.0,A Cure for Wellness,tt4731136,146,6.4,81027.0,36.0,36.0,,,,,,left_only,18500000.0
1901,Fox,2013.0,Turbo,tt1860353,96,6.4,80902.0,41.0,41.0,"Jul 17, 2013",Turbo,135000000.0,83028130.0,286896578.0,both,203868448.0
1902,,2004.0,Sky Captain and the World of Tomorrow,tt0346156,106,6.0,80697.0,30.0,30.0,"Sep 17, 2004",Sky Captain and the World of Tomorrow,70000000.0,37760080.0,49730854.0,both,11970774.0
1903,,2017.0,The Circle,tt4287320,110,5.3,80654.0,37.0,37.0,"Apr 28, 2017",The Circle,18000000.0,20497844.0,40651864.0,both,20154020.0
1904,,1983.0,Videodrome,tt0086541,87,7.2,80640.0,34.0,34.0,"Feb 4, 1983",Videodrome,5952000.0,2120439.0,2120439.0,both,0.0
1905,BG,2016.0,The Neon Demon,tt1974419,117,6.2,80471.0,34.0,34.0,"Jun 9, 2016",The Neon Demon,7500000.0,1333124.0,3559803.0,both,2226679.0
1906,LGF,2015.0,The DUFF,tt1666801,101,6.5,80430.0,28.0,28.0,"Feb 20, 2015",The DUFF,8500000.0,34030343.0,43528634.0,both,9498291.0
1907,IFC,2018.0,The Death of Stalin,tt4686844,107,7.2,80306.0,37.0,37.0,,,,,,left_only,16600000.0
1908,,2005.0,Hide and Seek,tt0382077,101,6.0,80210.0,36.0,36.0,"Jan 28, 2005",Hide and Seek,25000000.0,51100486.0,123696741.0,both,72596255.0
1909,Fox,2016.0,Mike and Dave Need Wedding Dates,tt2823054,98,6.0,80189.0,39.0,39.0,"Jul 7, 2016",Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0,both,29888427.0
1910,WB (NL),2011.0,New Year's Eve,tt1598822,118,5.7,79911.0,38.0,38.0,,,,,,left_only,87500000.0
1911,,2017.0,It Comes at Night,tt4695012,91,6.2,79845.0,26.0,26.0,"Jun 9, 2017",It Comes at Night,5000000.0,13985117.0,19720203.0,both,5735086.0
1912,,2006.0,The Pink Panther,tt0383216,93,5.7,79792.0,38.0,38.0,"Feb 10, 2006",The Pink Panther,80000000.0,82226474.0,158926474.0,both,76700000.0
1913,,2002.0,Jackass: The Movie,tt0322802,87,6.6,79711.0,26.0,26.0,"Oct 25, 2002",Jackass: The Movie,5000000.0,64282312.0,79282312.0,both,15000000.0
1914,,2006.0,Nacho Libre,tt0457510,92,5.7,79694.0,22.0,22.0,"Jun 16, 2006",Nacho Libre,32000000.0,80197993.0,99296462.0,both,19098469.0
1915,,1999.0,Arlington Road,tt0137363,117,7.2,79623.0,,,"Jul 9, 1999",Arlington Road,21500000.0,24419219.0,24419219.0,both,0.0
1916,FoxS,2012.0,Beasts of the Southern Wild,tt2125435,93,7.3,79600.0,33.0,33.0,"Jun 27, 2012",Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,both,10469386.0
1917,,2006.0,An Inconvenient Truth,tt0497116,96,7.4,79511.0,41.0,41.0,"May 24, 2006",An Inconvenient Truth,1000000.0,24146161.0,53365925.0,both,29219764.0
1918,,2000.0,Big Momma's House,tt0208003,99,5.2,79467.0,32.0,32.0,"Jun 2, 2000",Big Momma's House,33000000.0,117559438.0,173559438.0,both,56000000.0
1919,ORF,2015.0,Dope,tt3850214,103,7.2,79456.0,24.0,24.0,"Jun 19, 2015",Dope,7000000.0,17506470.0,18190831.0,both,684361.0
1920,,1999.0,The Straight Story,tt0166896,112,8.0,79378.0,29.0,29.0,"Oct 15, 1999",The Straight Story,10000000.0,6197866.0,6197866.0,both,0.0
1921,,2001.0,Final Fantasy: The Spirits Within,tt0173840,106,6.4,79364.0,32.0,32.0,"Jul 11, 2001",Final Fantasy: The Spirits Within,137000000.0,32131830.0,85131830.0,both,53000000.0
1922,BV,2010.0,The Last Song,tt1294226,108,6.0,79213.0,31.0,31.0,"Mar 31, 2010",The Last Song,20000000.0,62950384.0,92678948.0,both,29728564.0
1923,WB,2010.0,Flipped,tt0817177,90,7.7,79127.0,28.0,28.0,"Aug 6, 2010",Flipped,14000000.0,1755212.0,4289993.0,both,2534781.0
1924,Focus,2011.0,Jane Eyre,tt1229822,120,7.3,79118.0,33.0,33.0,,,,,,left_only,23500000.0
1925,,2006.0,Scoop,tt0457513,96,6.7,79071.0,31.0,31.0,"Jul 28, 2006",Scoop,4000000.0,10525717.0,40103262.0,both,29577545.0
1926,,1997.0,Dante's Peak,tt0118928,108,5.9,79070.0,,,"Feb 7, 1997",Dante's Peak,115000000.0,67163857.0,178200000.0,both,111036143.0
1927,WB (NL),2016.0,How to Be Single,tt1292566,110,6.1,79039.0,34.0,34.0,,,,,,left_only,65500000.0
1928,,2004.0,A Cinderella Story,tt0356470,95,5.9,79003.0,33.0,33.0,"Jul 16, 2004",A Cinderella Story,19000000.0,51438175.0,70164105.0,both,18725930.0
1929,Par.,2018.0,Overlord,tt4530422,110,6.6,78911.0,33.0,33.0,"Nov 3, 2018",Overlord,38000000.0,21704844.0,39178189.0,both,17473345.0
1930,,2002.0,Frida,tt0120679,123,7.4,78907.0,,,"Oct 25, 2002",Frida,12000000.0,25885000.0,56131239.0,both,30246239.0
1932,,2008.0,"Synecdoche, New York",tt0383028,124,7.6,78673.0,29.0,29.0,"Oct 24, 2008","Synecdoche, New York",20000000.0,3083538.0,4383538.0,both,1300000.0
1933,SPC,2011.0,The Guard,tt1540133,96,7.3,78596.0,28.0,28.0,"Jul 29, 2011",The Guard,6000000.0,5359774.0,21197454.0,both,15837680.0
1934,Par.,2011.0,Young Adult,tt1625346,94,6.2,78510.0,29.0,29.0,"Dec 9, 2011",Young Adult,12000000.0,16311571.0,22750356.0,both,6438785.0
1935,,2006.0,Ultraviolet,tt0370032,88,4.4,78502.0,27.0,27.0,"Mar 3, 2006",Ultraviolet,30000000.0,18522064.0,30962112.0,both,12440048.0
1936,,2001.0,Gosford Park,tt0280707,131,7.2,78337.0,28.0,28.0,"Dec 26, 2001",Gosford Park,18000000.0,41300105.0,41300105.0,both,0.0
1937,Kino,2010.0,Dogtooth,tt1379182,97,7.3,78314.0,32.0,32.0,,,,,,left_only,274000.0
1938,,2003.0,Thirteen,tt0328538,100,6.8,78248.0,32.0,32.0,"Aug 20, 2003",Thirteen,2000000.0,4601043.0,9505996.0,both,4904953.0
1939,,2017.0,Flatliners,tt0099582,115,6.6,78235.0,,,"Aug 10, 1990",Flatliners,26000000.0,61308153.0,61308153.0,both,0.0
1940,,2017.0,Flatliners,tt0099582,115,6.6,78235.0,,,"Sep 27, 2017",Flatliners,20000000.0,16883115.0,45173738.0,both,28290623.0
1941,,1990.0,Flatliners,tt0099582,115,6.6,78235.0,,,"Aug 10, 1990",Flatliners,26000000.0,61308153.0,61308153.0,both,0.0
1942,,1990.0,Flatliners,tt0099582,115,6.6,78235.0,,,"Sep 27, 2017",Flatliners,20000000.0,16883115.0,45173738.0,both,28290623.0
1943,Jan.,2013.0,The Great Beauty,tt2358891,141,7.8,78104.0,,,,,,,,left_only,18500000.0
1944,Sony,2015.0,Goosebumps,tt1051904,103,6.3,78045.0,45.0,45.0,"Oct 14, 2015",Goosebumps,58000000.0,80069458.0,158905324.0,both,78835866.0
1945,Focus,2016.0,A Monster Calls,tt3416532,108,7.5,77946.0,50.0,50.0,"Oct 7, 2016",A Monster Calls,43000000.0,3740823.0,46414530.0,both,42673707.0
1946,,1988.0,The Land Before Time,tt0095489,69,7.4,77857.0,42.0,42.0,"Nov 18, 1988",The Land Before Time,12300000.0,48092846.0,81972846.0,both,33880000.0
1947,,2008.0,The House Bunny,tt0852713,97,5.5,77850.0,34.0,34.0,"Aug 22, 2008",The House Bunny,25000000.0,48237389.0,71390601.0,both,23153212.0
1948,,2002.0,Solaris,tt0307479,99,6.2,77821.0,36.0,36.0,"Nov 27, 2002",Solaris,47000000.0,14970038.0,14970038.0,both,0.0
1949,,2002.0,Unfaithful,tt0250797,124,6.7,77776.0,36.0,36.0,"May 8, 2002",Unfaithful,50000000.0,52752475.0,119114494.0,both,66362019.0
1950,,2002.0,The Tuxedo,tt0290095,98,5.4,77593.0,32.0,32.0,"Sep 27, 2002",The Tuxedo,60000000.0,50586000.0,104429625.0,both,53843625.0
1951,Sony,2016.0,The Angry Birds Movie,tt1985949,97,6.3,77552.0,38.0,38.0,"May 11, 2016",The Angry Birds Movie,73000000.0,107509366.0,352327887.0,both,244818521.0
1952,Fox,2014.0,Rio 2,tt2357291,101,6.3,77340.0,,,"Mar 20, 2014",Rio 2,130000000.0,131538435.0,492846291.0,both,361307856.0
1953,,1997.0,Wag the Dog,tt0120885,97,7.2,77320.0,,,"Dec 25, 1997",Wag the Dog,15000000.0,43057470.0,64252038.0,both,21194568.0
1954,LGF,2014.0,"I, Frankenstein",tt1418377,92,5.1,77243.0,34.0,34.0,"Jan 24, 2014","I, Frankenstein",65000000.0,19075290.0,74575290.0,both,55500000.0
1955,,1991.0,The Fisher King,tt0101889,137,7.5,77200.0,33.0,33.0,"Sep 20, 1991",The Fisher King,24000000.0,41798224.0,41798224.0,both,0.0
1956,,2008.0,Semi-Pro,tt0839980,91,5.8,77176.0,24.0,24.0,"Feb 29, 2008",Semi-Pro,55000000.0,33479698.0,43980363.0,both,10500665.0
1957,,2006.0,"You, Me and Dupree",tt0463034,110,5.6,77172.0,34.0,34.0,"Jul 14, 2006","You, Me and Dupree",54000000.0,75802010.0,130402010.0,both,54600000.0
1958,,2004.0,Spanglish,tt0371246,131,6.4,77034.0,32.0,32.0,"Dec 17, 2004",Spanglish,75000000.0,42044321.0,54344321.0,both,12300000.0
1959,,1993.0,The Piano,tt0107822,121,7.6,76901.0,38.0,38.0,"Sep 25, 1993",The Piano,7000000.0,40157856.0,40190464.0,both,32608.0
1960,Fox,2014.0,Penguins of Madagascar,tt1911658,92,6.7,76860.0,50.0,50.0,"Nov 26, 2014",Penguins of Madagascar,132000000.0,83350911.0,366942531.0,both,283591620.0
1961,BST,2016.0,Eye in the Sky,tt2057392,102,7.3,76839.0,33.0,33.0,"Mar 11, 2016",Eye in the Sky,13000000.0,18704596.0,35402802.0,both,16698206.0
1963,,1990.0,Days of Thunder,tt0099371,107,6.0,76718.0,,,"Jun 27, 1990",Days of Thunder,60000000.0,82670733.0,157670733.0,both,75000000.0
1964,,2005.0,Sky High,tt0405325,100,6.2,76627.0,36.0,36.0,"Jul 29, 2005",Sky High,35000000.0,63939454.0,83109359.0,both,19169905.0
1965,,1986.0,Star Trek IV: The Voyage Home,tt0092007,119,7.3,76623.0,51.0,51.0,"Nov 26, 1986",Star Trek IV: The Voyage Home,24000000.0,109713132.0,133000000.0,both,23286868.0
1966,,2016.0,The Boy,tt3882082,97,6.0,76589.0,,,"Jan 21, 2016",The Boy,10000000.0,35819556.0,68220952.0,both,32401396.0
1967,Magn.,2010.0,Centurion,tt1020558,97,6.4,76581.0,29.0,29.0,"Aug 27, 2010",Centurion,15000000.0,123570.0,7885048.0,both,7761478.0
1968,,2012.0,The Inbetweeners,tt1716772,97,6.7,76581.0,22.0,22.0,"Sep 7, 2012",The Inbetweeners,5700000.0,35955.0,86051320.0,both,86015365.0
1969,,2008.0,The Duchess,tt0864761,110,6.9,76577.0,36.0,36.0,"Sep 19, 2008",The Duchess,27000000.0,13848978.0,45160110.0,both,31311132.0
1970,,2005.0,The Weather Man,tt0384680,102,6.5,76497.0,32.0,32.0,"Oct 28, 2005",The Weather Man,20000000.0,12482775.0,15466961.0,both,2984186.0
1971,WB,2010.0,Legend of the Guardians: The Owls of Ga'Hoole,tt1219342,97,6.9,76483.0,46.0,46.0,"Sep 24, 2010",Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0,both,84041404.0
1972,BV,2012.0,The Secret World of Arrietty,tt1568921,94,7.6,76433.0,55.0,55.0,,,,,,left_only,126400000.0
1973,,2006.0,World Trade Center,tt0469641,129,5.9,76410.0,39.0,39.0,"Aug 9, 2006",World Trade Center,65000000.0,70278893.0,163295654.0,both,93016761.0
1974,,2007.0,The Kite Runner,tt0419887,128,7.6,76381.0,39.0,39.0,"Dec 14, 2007",The Kite Runner,20000000.0,15800078.0,74180745.0,both,58380667.0
1976,SGem,2010.0,Burlesque,tt1126591,119,6.4,76185.0,33.0,33.0,"Nov 24, 2010",Burlesque,55000000.0,39440655.0,90552675.0,both,51112020.0
1977,,2004.0,Hidalgo,tt0317648,136,6.7,76064.0,33.0,33.0,"Mar 5, 2004",Hidalgo,78000000.0,67286731.0,108086731.0,both,40800000.0
1978,Sony,2011.0,Jack and Jill,tt0810913,91,3.3,76034.0,37.0,37.0,"Nov 11, 2011",Jack and Jill,79000000.0,74158157.0,150519217.0,both,76361060.0
1979,,1995.0,Assassins,tt0112401,132,6.3,75996.0,49.0,49.0,"Oct 6, 1995",Assassins,50000000.0,30306268.0,83306268.0,both,53000000.0
1980,ParV,2010.0,Case 39,tt0795351,109,6.2,75941.0,35.0,35.0,"Oct 1, 2010",Case 39,27000000.0,13261851.0,28773827.0,both,15511976.0
1981,LGP,2015.0,Knock Knock,tt3605418,99,4.9,75873.0,37.0,37.0,"Jun 26, 2015",Knock Knock,2000000.0,36336.0,6328516.0,both,6292180.0
1982,,2003.0,Mona Lisa Smile,tt0304415,117,6.5,75844.0,39.0,39.0,"Dec 19, 2003",Mona Lisa Smile,65000000.0,63803100.0,141205169.0,both,77402069.0
1983,,1985.0,The Color Purple,tt0088939,154,7.8,75814.0,42.0,42.0,"Dec 18, 1985",The Color Purple,15000000.0,93589701.0,93589701.0,both,0.0
1984,Wein.,2015.0,No Escape,tt1781922,103,6.8,75770.0,38.0,38.0,"Aug 26, 2015",No Escape,5000000.0,27288872.0,42844516.0,both,15555644.0
1985,,2005.0,The Squid and the Whale,tt0367089,81,7.3,75732.0,30.0,30.0,"Oct 5, 2005",The Squid and the Whale,1500000.0,7372734.0,11191423.0,both,3818689.0
1986,,1994.0,The Hudsucker Proxy,tt0110074,111,7.2,75509.0,38.0,38.0,"Mar 11, 1994",The Hudsucker Proxy,40000000.0,2816518.0,14938149.0,both,12121631.0
1987,,1996.0,Kingpin,tt0116778,114,6.9,75505.0,,,"Jul 26, 1996",Kingpin,25000000.0,25023424.0,32223424.0,both,7200000.0
1988,,2000.0,U-571,tt0141926,116,6.6,75203.0,,,"Apr 21, 2000",U-571,62000000.0,77086030.0,127630030.0,both,50544000.0
1989,BST,2017.0,The Lost City of Z,tt1212428,141,6.6,75155.0,41.0,41.0,"Mar 15, 2017",The Lost City of Z,30000000.0,8574339.0,17121823.0,both,8547484.0
1990,LGF,2011.0,Abduction,tt1600195,106,5.1,75106.0,33.0,33.0,"Sep 23, 2011",Abduction,35000000.0,28087155.0,86648359.0,both,58561204.0
1991,,2003.0,Holes,tt0311289,117,7.0,75091.0,25.0,25.0,"Apr 18, 2003",Holes,20000000.0,67383924.0,71232214.0,both,3848290.0
1992,Par.,2011.0,Justin Bieber: Never Say Never,tt1702443,105,1.6,75045.0,20.0,20.0,"Feb 11, 2011",Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0,both,26020215.0
1993,BV,2016.0,The BFG,tt3691740,117,6.4,74882.0,56.0,56.0,"Jun 30, 2016",The BFG,140000000.0,55483770.0,199646680.0,both,144162910.0
1994,RTWC,2014.0,Horns,tt1528071,120,6.5,74872.0,29.0,29.0,,,,,,left_only,3700000.0
1995,,2007.0,Hot Rod,tt0787475,88,6.7,74834.0,25.0,25.0,"Aug 3, 2007",Hot Rod,25000000.0,13938332.0,14334401.0,both,396069.0
1996,,1984.0,Conan the Destroyer,tt0087078,103,5.9,74706.0,45.0,45.0,"Jun 29, 1984",Conan the Destroyer,18000000.0,26400000.0,26400000.0,both,0.0
1997,WB,2015.0,Entourage,tt1674771,104,6.6,74646.0,33.0,33.0,"Jun 3, 2015",Entourage,30000000.0,32363404.0,46438538.0,both,14075134.0
1998,,2002.0,Frailty,tt0264616,100,7.2,74631.0,29.0,29.0,"Apr 12, 2002",Frailty,11000000.0,13110448.0,19947280.0,both,6836832.0
1999,Fox,2013.0,Broken City,tt1235522,109,6.2,74588.0,36.0,36.0,"Jan 18, 2013",Broken City,35000000.0,19701164.0,34480045.0,both,14778881.0
2000,CBS,2011.0,Beastly,tt1152398,86,5.6,74587.0,31.0,31.0,"Mar 4, 2011",Beastly,17000000.0,27865571.0,38028230.0,both,10162659.0
2001,,2005.0,The Dukes of Hazzard,tt0377818,104,5.1,74548.0,27.0,27.0,"Aug 5, 2005",The Dukes of Hazzard,53000000.0,80270227.0,109848461.0,both,29578234.0
2002,Fox,2015.0,The Longest Ride,tt2726560,123,7.1,74536.0,34.0,34.0,"Apr 9, 2015",The Longest Ride,34000000.0,37446117.0,63802928.0,both,26356811.0
2003,Par.,2015.0,Project Almanac,tt2436386,106,6.4,74527.0,31.0,31.0,"Jan 30, 2015",Project Almanac,12000000.0,22348241.0,32909437.0,both,10561196.0
2004,,1993.0,The Pelican Brief,tt0107798,141,6.6,74501.0,36.0,36.0,"Dec 17, 1993",The Pelican Brief,45000000.0,100768056.0,187995859.0,both,87227803.0
2005,,2008.0,Eden Lake,tt1020530,91,6.8,74449.0,24.0,24.0,"Oct 31, 2008",Eden Lake,2000000.0,7321.0,4294373.0,both,4287052.0
2006,RAtt.,2013.0,All Is Lost,tt2017038,106,6.9,74443.0,32.0,32.0,,,,,,left_only,7400000.0
2007,BV,2014.0,The Hundred-Foot Journey,tt2980648,122,7.3,74431.0,45.0,45.0,"Aug 8, 2014",The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,both,40035047.0
2008,,1994.0,Star Trek: Generations,tt0111280,118,6.6,74420.0,40.0,40.0,"Nov 18, 1994",Star Trek: Generations,38000000.0,75671262.0,120000000.0,both,44328738.0
2009,,2007.0,Alvin and the Chipmunks,tt0952640,92,5.2,74346.0,44.0,44.0,"Dec 14, 2007",Alvin and the Chipmunks,55000000.0,217326974.0,362605033.0,both,145278059.0
2010,,1988.0,Bloodsport,tt0092675,92,6.8,74233.0,37.0,37.0,"Feb 26, 1988",Bloodsport,1500000.0,11806119.0,11806119.0,both,0.0
2011,,2001.0,The Wedding Planner,tt0209475,103,5.3,74222.0,33.0,33.0,"Jan 26, 2001",The Wedding Planner,28000000.0,60400856.0,94728529.0,both,34327673.0
2012,,1994.0,Beverly Hills Cop III,tt0109254,104,5.6,74201.0,39.0,39.0,"May 25, 1994",Beverly Hills Cop III,50000000.0,42586861.0,119180938.0,both,76594077.0
2013,,1998.0,Snake Eyes,tt0120832,98,6.0,74200.0,,,"Aug 7, 1998",Snake Eyes,73000000.0,55591409.0,103891409.0,both,48300000.0
2015,,1995.0,Get Shorty,tt0113161,105,6.9,74163.0,,,"Oct 20, 1995",Get Shorty,30250000.0,72021008.0,115021008.0,both,43000000.0
2016,,2017.0,Going in Style,tt2568862,96,6.6,74095.0,40.0,40.0,"Apr 5, 2017",Going in Style,24000000.0,45018541.0,80812424.0,both,35793883.0
2017,,2001.0,Along Came a Spider,tt0164334,104,6.4,74016.0,37.0,37.0,"Apr 6, 2001",Along Came a Spider,28000000.0,74058698.0,105159085.0,both,31100387.0
2018,,1994.0,The Flintstones,tt0109813,91,4.9,73963.0,37.0,37.0,"May 27, 1994",The Flintstones,45000000.0,130531208.0,358500000.0,both,227968792.0
2019,,2002.0,The Mothman Prophecies,tt0265349,119,6.4,73957.0,39.0,39.0,"Jan 25, 2002",The Mothman Prophecies,42000000.0,35228696.0,56438555.0,both,21209859.0
2020,Uni.,2018.0,Mamma Mia! Here We Go Again,tt6911608,114,6.7,73950.0,40.0,40.0,,,,,,left_only,274400000.0
2021,Par.,2018.0,Instant Family,tt7401588,118,7.3,73842.0,40.0,40.0,"Nov 16, 2018",Instant Family,48000000.0,67363237.0,119736188.0,both,52372951.0
2022,LG/S,2016.0,Mechanic: Resurrection,tt3522806,98,5.7,73708.0,39.0,39.0,"Aug 25, 2016",Mechanic: Resurrection,40000000.0,21218403.0,125729635.0,both,104511232.0
2023,,1996.0,Swingers,tt0117802,96,7.2,73698.0,,,"Oct 18, 1996",Swingers,200000.0,4505922.0,6618578.0,both,2112656.0
2024,BV,2013.0,Delivery Man,tt2387559,105,6.4,73685.0,,,"Nov 21, 2013",Delivery Man,22000000.0,30659817.0,70536870.0,both,39877053.0
2025,Anch.,2010.0,I Spit on Your Grave,tt1242432,108,6.3,73618.0,31.0,31.0,"Oct 8, 2010",I Spit on Your Grave,1750000.0,93051.0,1278471.0,both,1185420.0
2026,IFC,2011.0,Super,tt1512235,96,6.7,73579.0,18.0,18.0,"Apr 1, 2011",Super,2500000.0,327716.0,593933.0,both,266217.0
2027,,1996.0,The Craft,tt0115963,101,6.4,73519.0,,,"May 3, 1996",The Craft,15000000.0,24769466.0,55669466.0,both,30900000.0
2028,,1987.0,Fatal Attraction,tt0093010,119,6.9,73490.0,40.0,40.0,"Sep 18, 1987",Fatal Attraction,14000000.0,156645693.0,320100000.0,both,163454307.0
2029,,2006.0,Notes on a Scandal,tt0465551,92,7.4,73475.0,36.0,36.0,"Dec 25, 2006",Notes on a Scandal,27500000.0,17510118.0,50578411.0,both,33068293.0
2031,,2007.0,The Invasion,tt0427392,99,5.9,73463.0,38.0,38.0,"Aug 17, 2007",The Invasion,80000000.0,15074191.0,40147042.0,both,25072851.0
2032,,1996.0,Phenomenon,tt0117333,123,6.4,73399.0,,,"Jul 5, 1996",Phenomenon,32000000.0,104636382.0,152036382.0,both,47400000.0
2033,,2008.0,88 Minutes,tt0411061,108,5.9,73352.0,42.0,42.0,"Apr 18, 2008",88 Minutes,30000000.0,16930884.0,32955399.0,both,16024515.0
2034,CBS,2012.0,The Words,tt1840417,102,7.0,73289.0,32.0,32.0,"Sep 7, 2012",The Words,6000000.0,11494838.0,16369708.0,both,4874870.0
2036,Wein.,2013.0,Fruitvale Station,tt2334649,85,7.5,73151.0,27.0,27.0,"Jul 12, 2013",Fruitvale Station,900000.0,16098998.0,17549645.0,both,1450647.0
2037,,1999.0,Blue Streak,tt0181316,93,6.3,73128.0,32.0,32.0,"Sep 17, 1999",Blue Streak,36000000.0,68208190.0,117448157.0,both,49239967.0
2038,,2009.0,Bad Lieutenant: Port of Call New Orleans,tt1095217,122,6.6,73088.0,42.0,42.0,"Nov 20, 2009",Bad Lieutenant: Port of Call New Orleans,25000000.0,1702112.0,12413949.0,both,10711837.0
2039,,2014.0,"As Above, So Below",tt2870612,93,6.2,73088.0,39.0,39.0,"Aug 29, 2014","As Above, So Below",5000000.0,21222315.0,41824066.0,both,20601751.0
2040,,1997.0,Speed 2: Cruise Control,tt0120179,121,3.9,73049.0,,,"Jun 13, 1997",Speed 2: Cruise Control,110000000.0,48097081.0,150468000.0,both,102370919.0
2041,ORF,2013.0,Machete Kills,tt2002718,107,5.6,73038.0,33.0,33.0,"Oct 11, 2013",Machete Kills,20000000.0,8008161.0,18273009.0,both,10264848.0
2042,,2007.0,Sicko,tt0386032,123,7.9,73036.0,21.0,21.0,"Jun 22, 2007",Sicko,9000000.0,24538513.0,36535837.0,both,11997324.0
2043,,1999.0,Stir of Echoes,tt0164181,99,7.0,72922.0,28.0,28.0,"Sep 10, 1999",Stir of Echoes,12000000.0,21133087.0,23059379.0,both,1926292.0
2044,,1983.0,The Outsiders,tt0086066,91,7.1,72783.0,46.0,46.0,"Mar 25, 1983",The Outsiders,10000000.0,25697647.0,25697647.0,both,0.0
2045,WB,2016.0,Midnight Special,tt2649554,112,6.6,72772.0,25.0,25.0,"Feb 18, 2016",Midnight Special,18000000.0,3712282.0,7680250.0,both,3967968.0
2046,,2003.0,Cabin Fever,tt0303816,93,5.7,72738.0,28.0,28.0,"Sep 12, 2003",Cabin Fever,1500000.0,21158188.0,30351664.0,both,9193476.0
2047,,2004.0,Shaolin Soccer,tt0286112,113,7.3,72736.0,37.0,37.0,"Apr 2, 2004",Shaolin Soccer,10000000.0,488872.0,42776032.0,both,42287160.0
2048,,1984.0,Star Trek III: The Search for Spock,tt0088170,105,6.7,72730.0,46.0,46.0,"Jun 1, 1984",Star Trek III: The Search for Spock,18000000.0,76471046.0,87000000.0,both,10528954.0
2049,WB (NL),2010.0,Sex and the City 2,tt1261945,146,4.5,72522.0,37.0,37.0,"May 27, 2010",Sex and the City 2,95000000.0,95347692.0,294680778.0,both,199333086.0
2050,,2009.0,The Fourth Kind,tt1220198,98,5.9,72494.0,34.0,34.0,"Nov 6, 2009",The Fourth Kind,10000000.0,26218170.0,49486874.0,both,23268704.0
2051,,2005.0,Into the Blue,tt0378109,110,5.9,72484.0,29.0,29.0,"Sep 30, 2005",Into the Blue,50000000.0,18782227.0,41982227.0,both,23200000.0
2052,WB (NL),2012.0,Rock of Ages,tt1336608,123,5.9,72440.0,30.0,30.0,"Jun 13, 2012",Rock of Ages,70000000.0,38518613.0,61031932.0,both,22513319.0
2053,,1995.0,Species,tt0114508,108,5.8,72436.0,,,"Jul 7, 1995",Species,35000000.0,60054449.0,113354449.0,both,53300000.0
2054,,1988.0,Midnight Run,tt0095631,126,7.5,72410.0,42.0,42.0,"Jul 20, 1988",Midnight Run,30000000.0,38413606.0,81613606.0,both,43200000.0
2055,,2006.0,Slither,tt0439815,95,6.4,72348.0,26.0,26.0,"Mar 31, 2006",Slither,15250000.0,7802450.0,12930343.0,both,5127893.0
